60307;AGENCIA DE ESPECTACULOS ARTISTICOS TURARTE S.A.;TURARTE S.A.;CALLE D NO. 255 ENTRE 11 Y 13, VEDADO;01/01/1998;2302;9439;0;256;738;1;MERC;25;4;60273
60310;CASA FINANCIERA FINTUR S.A.;FINTUR S.A.;5TA. AVENIDA NO. 4605, E/ 46 Y 60, MIRAMAR;01/01/1998;2301;6592;0;256;999;1;MERC;25;4;
60311;AGENCIA DE VIAJES CUBATUR S.A.;CUBATUR S.A.;CALLE 0, NO. 108 ENTRE 1RA. Y 3RA. LA PUNTILLA, MIRAMAR;01/01/1998;2301;6304;0;256;739;1;MERC;25;4;60253
60322;CUBANACAN EXPRESS S.A. (SIN OPERACIONES);;CALLE 5TA A NO.6223 ENTRE 64 Y 66;01/01/1998;2301;6410;0;256;740;1;MERC;25;4;60326
60324;EMPRESA COMERCIALIZADORA ITH S.A.;;CALLE 15 NO. 851, ENTRE 4 Y 6, VEDADO;01/01/1998;2302;5190;0;256;740;1;CMEX;25;4;60326
60326;GRUPO EMPRESARIAL DE SERVICIOS AL TURISMO S.A.;SERVITUR S.A.;CALLE F NO. 157, ENTRE CALZADA Y NOVENA;01/01/1998;2302;5510;0;256;740;1;GRUP;25;4;00256
60327;RESIDENCIAL TURISTICO MARINA HEMINGWAY, S.A. (SIN OPERACIONES);;SANTA FE # 2088;01/01/1998;2301;5510;0;256;999;1;MERC;25;4;00256
60331;COMPAÑIA IMPORTADORA, COMERCIALIZADORA Y ABASTECEDORA DE TURISMO ICATUR S.A. (SIN OPERACION);ICATUR S.A.;QUINTA AVENIDA, ENTRE 182 Y 184;05/11/2015;2301;5510;0;256;999;1;MERC;25;4;00256
60335;CASA DE CAMBIOS S.A, CADECA, S.A.;CADECA S.A.;AVENIDA 26 #1062, ENTRE 45 Y 47;01/01/1998;2302;6719;0;257;999;1;MERC;25;4;
60336;AEROGAVIOTA S.A.;AEROGAVIOTA S.A;CARRETERA PANAMERICANA KM. 1/2;01/01/1998;2204;6210;0;271;020;1;MERC;25;4;60446
60338;CONSULTORES ASOCIADOS, S.A.;CONAS S.A.;5TA. AVE. NO. 2201 ESQ. 22, MIRAMAR;01/01/1998;2301;7214;1;254;710;1;MERC;25;4;60482
60339;PROTEC S.A.;PROTEC S.A.;Ave. 47 # 3419 34 y 36 Rpto Kohly;01/01/1998;2301;7290;0;271;999;1;MERC;25;4;
60341;COMPLEJO LAS TERRAZAS, S.A.;LAS TERRAZAS SA;Plan Las Terrazas, Cayajabos, Sierra del Rosario;01/01/1998;2210;5510;0;256;001;1;MERC;25;4;60431
60342;EXPEDIMAR S.A.;EXPEDIMAR S.A.;CALLE 1RA, NO. 1404, ENTRE 14 Y 16, 3ER PISO, MIRAMAR;01/01/1998;2301;6303;1;174;697;1;MERC;25;4;14430
60343;SERVICIOS INTERNACIONALES DE SUPERVISION, CUBACONTROL S.A.;CUBACONTROL S.A;CALLE CONILL NO. 580 ESQ. A 26, NUEVO VEDADO;01/01/1998;2302;7120;1;254;710;1;MERC;25;4;60482
60346;TREVISO TRADING CORPORATION S.A. (inactiva);;CALLE 8 #303 3RA y 5TA AVE, MIRAMAR;01/01/1998;2301;5190;0;271;020;1;CMEX;25;4;60374
60347;TRANSIME, S.A.;TRANSIME S.A.;GALIANO 213 5TO PISO ENTRE CONCORDIA Y VIRTUDES/AVE.INDEPENDENCIA NO. 774 e/Co;01/01/1998;2303;6023;0;151;615;1;MERC;25;4;
60348;SERMAR S.A.;SERMAR S.A.;Ave.Puerto 102 esq.Obrapia/Calle 4 #313 /3ra y 5a/5a.#25616;01/01/1998;2304;6023;0;271;020;1;MERC;25;4;60446
60349;GRUPO INTERNACIONAL DE TUROPERADORES Y AGENCIAS DE VIAJES, HAVANATUR S.A.;HAVANATUR S.A.;QUINTA AVENIDA, NÚMERO 18204, ENTRE LAS CALLE 182 Y 184;01/01/1998;2301;6304;0;256;739;1;MERC;25;4;60253
60351;ALCONA S.A.;ALCONA S.A.;CALLE 42 NO. 514  ESQUINA A 7MA. AVENIDA;01/01/1998;2301;5190;0;131;742;1;CMEX;25;4;14688
60352;PRODUCCIONES ABDALA S.A.;ABDALA S.A.;CALLE 32 NO. 318 ENTRE 3RA Y 5TA AVE. MIRAMAR;01/01/1998;2301;5190;0;234;999;1;MERC;25;4;60236
60353;GENERAL NICKEL, S.A.;GENERAL NICKEL;Reparto Rolo Monterrey;29/02/2000;3214;1100;0;104;618;1;MERC;25;4;02590
60355;R.T.V. COMERCIAL S.A.;RTV COMERCIAL;Calle 23 No.156 N y O, Vedado;01/01/1998;2302;5190;0;233;999;1;MERC;25;4;
60356;INTERSUCHEL S.A.;INTERSUCHEL S.A.;CALZADA BUENOS AIRES NO. 353, ENTRE SAN JULIO Y DUREGE;15/04/1995;2310;6592;0;102;694;1;MERC;25;4;14388
60357;CONSULTORIA JURIDICA INTERNACIONAL;;Calle 16 # 314 e/ 3ra y 5ta;01/01/1998;2301;7211;0;263;999;1;MERC;25;4;
60358;FINANCIERA NACIONAL S.A., FINSA;FINSA;Calle G No. 301, planta baja, esq. a 13, VdO;01/01/1998;2302;6519;0;257;999;1;MERC;25;4;
60362;FINANCIERA CIMEX S.A.;FINCIMEX;CALLE 8 No. 319 E/ 3RA Y 5TA.,MIRAMAR;01/01/1998;2301;6592;1;271;020;1;MERC;25;4;60374
60366;BIOCEN S.A.;BIOCEN S.A.;CARRETERA BELTRAN, KM 1 ½, BEJUCAL;01/01/1998;2401;5132;0;692;692;1;CMEX;25;4;14385
60367;INVERSIONES CIMEX S.A.;;CALLE 1RA E/ 0 y 2, EDIFICIO SIERRA MAESTRA, MIRAMAR;01/01/1998;2301;4520;0;271;020;1;MERC;25;4;60374
60368;LEX S.A., AGENCIA DE PROPIEDAD INDUSTRIAL;LEX S.A. AGE.;;01/01/1998;2301;7290;0;263;999;1;MERC;25;4;
60369;CORPORACION ALIMENTARIA S.A.;CORALSA;CALLE 14 NO. 115, ENTRE 1RA Y 3RA, MIRAMAR;01/01/1998;2301;7214;0;111;999;1;MERC;25;4;00111
60370;EMPRESA CUBANA DE SERVICIOS, S.A., ECUSE;ECUSE S.A.;7MA Y 296;01/01/1998;2301;4520;0;271;020;1;MERC;25;4;60374
60374;CORPORACION CIMEX, S.A.;CIMEX S.A.;EDIFICIO SIERRA MAESTRA, 1RA. y 2DA. MIRAMAR;01/01/1998;2301;5335;0;271;020;1;CMEX;25;4;60446
60377;AGENCIA VIAJES CUBANACAN S.A.;;CALLE 68 NÚMERO 503, ENTRE LAS AVENIDAS QUINTA Y QUINTA A, MIRAMAR;01/01/1998;2301;6304;0;256;739;1;MERC;25;4;60253
60378;CAGUAYO, S.A.;CAGUAYO S.A.;Ave.Manduley 453, esq.17,Rpto Vista Alegre/Uyau k22,Autopist;01/01/1998;3403;9439;0;234;999;1;MERC;25;4;
60379;VACUNAS FINLAY, S.A.;VACUNAS FINLAY;Ave.27 No. 19805, marianao;01/01/1998;2312;5132;0;692;692;1;CMEX;25;4;14385
60380;CUBAMAR VIAJES, S.A. (LIQUIDACION);CUBAMAR VIAJES;Paseo # 572 e/ 13 y 15 Vedado;01/01/1998;2302;6304;0;256;876;1;MERC;25;4;11943
60382;COSMETIC, S.A.;COSMETIC S.A.;Ave. 47 # 3419 e/ 34 y 36, Rpto. Koly;01/01/1998;2301;2824;0;271;999;1;MERC;25;4;
60383;MELFI MARINE CORPORATION, S.A.;;ANILLO DEL PUERTO, ENTRE POTE Y LINEA DEL FERROCARRIL;01/01/1998;2305;6110;1;271;020;1;MERC;25;4;60374
60384;INMOBILIARIA LARES, S.A.;LARES S.A.;CALLE 5TA. NO. 4201, ESQ. 42, MIRAMAR;01/01/1998;2301;7310;0;271;020;1;MERC;25;4;60487
60385;BANCO DE INVERSIONES, S.A.;;5TA AVENIDA NO. 6802 ESQUINA A 68 MIRAMAR;01/01/1998;2301;6519;1;257;999;1;MERC;25;4;00257
60386;AGENCIA DE VIAJES SAN CRISTOBAL, S.A.;SAN CRISTOBAL;OFICIOS NO. 52 ENTRE LAMPARILLA Y OBRAPIA;01/01/1998;2304;6304;0;700;700;1;MERC;25;4;14511
60387;SERVICIOS AUTOMOTORES, S.A.;SASA;FABRICA S/N E/ ARROYO Y JESUS LOPEZ;01/01/1998;2304;5040;0;271;020;1;MERC;25;4;60446
60388;BANCO METROPOLITANO, S.A.;;ORELLY 402 ESQUINA A COMPOSTELA;01/01/1998;2304;6519;0;257;999;1;BANC;25;4;
60390;AGENCIA DE VIAJES AMISTUR-CUBA, S.A.;AMISTUR-CUBA SA;Paseo # 406 e/ 17 y 19 Vedado;01/01/1998;2302;6304;0;999;999;1;MERC;25;4;
60392;PESCASUR, S.A.;PESCASUR S.A.;Aparthotel Las Brisas apto 3B32, V. Panamericana;01/01/1998;2306;0810;0;111;999;1;MERC;25;4;
60393;INTERNACIONAL MARITIMA S.A.;;CALLE 2, NO. 115 ENTRE 1RA Y 3RA, MIRAMAR;24/05/1974;2301;7290;0;151;999;1;MERC;25;4;00151
60395;CORPORACION DE LA AVIACION CUBANA, S.A.;CACSA;CALLE 23 NO. 64 ESQ. INFANTA;01/01/1998;2302;7214;0;151;709;1;GRUP;25;4;00151
60396;COMPANIA FIDUCIARIA, S.A.;FIDUCIARIA S.A.;CALLE 5TA NO. 2204 ENTRE 22 Y 24;01/01/1998;2301;6519;0;257;999;1;MERC;25;4;00257
60399;INMOBILIARIA FENIX, S.A.;FENIX S.A.;MONSERRATE NO. 261 ENTRE SAN JUAN DE DIOS Y EMPEDRADO;01/01/1998;2304;7310;0;700;700;1;MERC;25;4;07364
60402;EMPRESA CUBANA IMPORTADORA DE AVIACION, S.A. (AVIAIMPORT);AVIAIMPORT S.A.;182 NO. 126 ENTRE 1RA. y 5TA. AVE. RPTO. FLORES;01/01/1998;2301;5150;1;151;709;1;MERC;25;4;60395
