50293;EMBELI;CALLE K REPARTO ORIENTE;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50294;BRIGADA INTEGRAL;CALLE B ENTRE 2 Y 4 REPARTO CEFERINO FERNANDE;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50295;MATERIALES NO.7;VIAL COLON REPARTO HERMANOS CRUZ;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50296;LA CONCHITA;CALLE LOS PINOS INTERSECCION VIAL COLON;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50297;TRANSPORTE AGROPECUARIO;CALLE 11 ENTRE RAUL SANCHEZ Y SANTA ROSA;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50298;ECOA NO.1;CALLE CAPITAN SAN LUIS ESQUINA 1 DE MAYO;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50299;FORESTAL;CALLE A ENTRE RAFAEL FERRO Y REPARTO CEFERINO;2108;0213;4;131;03872;MINAG;22/11/1994;;;N
50300;CAMIONES;CALLE D REPARTO HERMANOS CRUZ VIAL COLON;2108;0213;4;131;03872;MINAG;01/05/1995;;;N
50301;PREFABRICADO;HOSPITAL ABEL SANTA MARIA;2108;0213;4;131;03872;MINAG;01/10/1995;;;N
50302;MICROBRIGADA;VIAL COLON AUTOPISTA (12 PLANTAS);2108;0213;4;131;03872;MINAG;20/01/1995;;;N
50306;BUENA VISTA 6;BUENAVISTA;2109;0215;3;131;03870;MINAG;17/12/1993;;;N
50309;PINO SOLO;PINO SOLO;2109;0311;7;131;03583;MINAG;02/04/1994;;;N
50314;BARRIGONA;BARRIO BARRIGONA;2109;0311;7;131;03583;001;30/11/1999;;;N
50343;GALOPE;GALOPE;2110;0311;7;131;03452;MINAG;02/04/1994;;;N
50350;GALAFRE;GALAFRE NUEVO;2110;0314;7;131;03452;824;08/11/1998;;;N
50351;EL CAFETAL;EL CAFETAL;2110;0311;7;131;03452;1081;16/10/1998;;;N
50376;CAMILO CIENFUEGOS;LAS CATALINAS;2111;0311;7;131;03578;MINAG;17/11/1993;;;N
50377;SABALO;PUEBLO SABALO;2111;0311;7;131;03578;MINAG;20/04/1994;;;N
50378;EL VALLE;EL VALLE;2111;0311;7;131;03578;MINAG;07/07/1994;;;N
50386;LOS PORTALES;KM 61 CARRETERA LUIS LAZO;2111;0311;7;131;03578;MINAG;06/12/1997;;;N
50402;HIDROPONICO SAN CRISTOBAL;LOS PINOS;2211;0213;4;131;03582;MINAG;13/12/1995;;;N
50403;EL TORO;EL TORO;2211;0214;2;131;04306;22/96;18/10/1996;;;N
50404;LAS LAJAS;LAS LAJAS CIRO REDONDO;2211;0214;2;131;;;30/06/2016;;;N
50407;LOS TUMBOS;LOS TUMBOS CIRO REDONDO;2211;0214;2;131;04306;18/96;18/10/1996;;;N
50408;EL MANGO;KM 4 CARRETERA LA MURALLA;2211;0311;7;131;03719;MINAG;27/03/1998;;;N
50410;JOSE MARTI;BATEY CENTRAL JOSE MARTI;2211;0110;1;658;02381;34/01;02/01/1901;;;N
50411;LA SONBRILLA;EL BRAGAO;2211;0110;1;658;02381;31/02;09/01/1902;;;N
50415;AJICONAL NO.2;KM 3 1/2 CARRETERA A LAS OVAS;2108;0215;3;131;03872;066;29/03/2005;;;N
50431;EL NOVILLO;FINCA EL NOVILLO;2210;0110;1;658;02381;28/01;25/09/1901;;;N
50432;UBPC NO.1 BAJA S/C;20;2210;021800;;131;;;;;31/12/2003;N
50433;UBPC NO.2 BAJA S/C;20;2210;021800;;131;;;;;31/12/2003;N
50437;LA MAJAGUA;FINCA LA MAJAGUA;2211;0110;1;658;02381;301/01;22/01/1901;;;N
50438;SUMALACARA;FINCA SUMALACARA;2211;0110;1;658;02381;33/93;16/04/1993;;;N
50439;RAFAEL FERRO;BARIO RAFAEL FERRO TACO TACO;2211;0110;1;658;02381;32/93;22/03/1993;;;N
50440;LA PALOMA;CARRETERA LA ALMENDRA KM 7 TACO TACO SAN CRISTOBAL;2211;0110;1;658;02381;MINAG;22/10/1901;;;N
50447;SAN JUAN DE DIOS;FINCA SAN JUAN DE DIOS;2201;0311;7;131;13006;39/01;02/10/1901;Res. 132/2017;sep-17;N
50448;BLANCA ARENA;POBLADO BLANCA ARENA;2201;0110;1;658;13006;38/01;02/10/1901;;;N
50449;SAN GRABIEL;FINCA GRABIEL;2201;0311;7;131;13006;62/02;11/02/1902;;;N
50450;EL VOLADOR;FINCA EL VOLADOR;2201;0311;7;131;13006;69/01;18/12/1901;;;N
50451;COROJALITO;FINCA COROJALITO;2201;0110;1;658;13006;61/03;13/01/1903;;;N
50457;LA QUINTA;KM 8 CARRETERA A VINALES;2108;0311;7;131;03719;27;18/03/1998;;;N
50460;LA CAMPANA;LA CAMPANA OVAS;2108;0213;4;131;03872;MINAG;25/08/1998;;;N
50481;LA INESITA;KM 181 RIO HONDO;2211;0213;4;131;03582;MINAG;30/11/1999;;;N
50502;JOSE MARTI;FINCA PINILLOS;2202;0311;7;131;;;;;;N
50503;RIGOBERTO CORCHO;FINCA LAS MINAS;2202;0110;1;131;;;;;;N
50506;GUAJAIBON BAJA S/C 1T/06 ;20;2202;999900;;131;;;;;31/12/2003;N
50508;CLEMENTE M. GONZALEZ MORENO BAJA S/C 1T/06;20;2202;021800;;131;;;;;31/12/2003;N
50509;CELESTINO MORENO  BAJA S/C 1T/06 ;20;2202;999900;;131;;;;;31/12/2003;N
50525;CARLOS BALINOS;CUATRO CAMINOS;2203;0110;1;658;;;;;;N
50535;JUAN M. GORINA DEL TORO;BATEY C.A.I. HABANA LIBRE;2204;0311;7;131;;01/93;11/11/1993;;;N
50536;30 DE NOVIEMBRE;FINCA LA CAMPESINA DOBLE VIA DE CEIBA KM 4;2204;0216;6;131;;;;;;N
50538;10 DE OCTUBRE BAJA S/C 1T/06 ;20;2204;021800;;131;;;;;31/12/2003;N
50539;14 DE NOVIEMBRE;FINCA EL DESCANSO CARRETERA DE CEIBA KM 11;2204;0216;6;131;;;;;;N
50540;24 DE FEBRERO;FINCA CHICHARON CARRETERA DE CEIBA NO 4 KM 3;2204;0216;6;131;;;;;;N
50541;ALEJANDRO CEDENO;RECRIA 204 BARRIO AGUACATE;2204;0311;7;131;;;;;;N
50542;17 DE MAYO BAJA S/C 1T/06;20;2204;021800;;131;;;;;31/12/2003;N
50570;ANTONIO MACEO GRAJALES BAJA S/C  ;20;2205;011000;;658;;;;;31/12/2003;N
50571;ROBERTO NEGRIN;FINCA BORREGO CARRETERA DE SAN PEDRO PUNTA BRAVA;2205;0315;7;131;;;;;;N
50574;FELIX ERNESTO ALPIZAR DUARTE;FINCA LA VIJIA CORRALILLO;2205;0315;7;131;;;;;;N
50581;5 DE SEPTIEMBRE;FINCA PARRA CARRETERA SAN ANTONIO A ALQUIZAR KM 3 1/2;2206;0215;3;131;;;;;;N
