20266;RAUL SANCHEZ;RIO BLANCO;2105;0311;4;131;02491;ANAP;27/08/1982;;;N
20267;PEDRO TELLEZ;LA CEJA;2102;0215;3;131;04079;ANAP;27/08/1982;;;N
20272;PEDRO RODRIGUEZ;BARRIO CABEZAS;2103;0215;3;131;11157;ANAP;23/09/1982;;;N
20273;PEDRO ZAIDEN;ZONA HERRADURA;2107;0215;3;131;03871;ANAP;23/08/1982;;;N
20275;ANTONIO M BORDAO;LOS CAYOS;2101;0215;3;131;03451;ANAP;19/10/1982;;;N
20278;AUGUSTO CESAR SANDINO;GAVILAN;2105;0215;3;131;11328;ANAP;18/11/1982;;;N
20281;ABEL SANTAMARIA;LA BARIA;2105;0215;3;131;11328;ANAP;13/12/1982;;;N
20282;CAMILO CIENFUEGOS;LOMA DEL GANZO;2108;0215;3;131;03872;ANAP;05/02/1983;;;N
20286;EDUARDO GARCIA LAVANDERO BAJA S/C;21;2108;0218;;131;;;;;31/12/2003;N
20290;HERMANOS BARCON;KM 14 CARRETERA LUIS LAZO;2108;0215;3;131;03872;ANAP;31/05/1983;;;N
20298;LENIN BAJA S/C 3T/03 ;21;2109;0218;;131;;;;;31/12/2003;N
20299;NICETO PEREZ BAJA S/C;21;2109;0218;;131;;;;;31/12/2003;N
20301;LEONEL ABRAHANTES;EL CAFETAL;2110;0215;3;131;03452;ANAP;29/07/1983;;;N
20307;17 DE MAYO;BARRIO DEL LUENGO;2109;0215;3;131;03870;ANAP;23/08/1983;;;N
20308;FRANK PAIS BAJA S/C 3T/03 ;21;2110;0218;;131;;;;;31/12/2003;N
20309;JUAN MANUEL MARQUEZ;RIO FEO;2110;0215;3;131;03452;ANAP;25/08/1983;;;N
20311;LUIS SAIZ BAJA S/C COOP 4/02 ;21;2108;0218;;131;;;;;31/12/2003;N
20314;CAMILO CIENFUEGOS BAJA S/C;21;2104;999900;;131;;;;;31/12/2003;N
20318;LUIS AUGUSTO TURCIOS LIMA;LLANADA;2109;0213;4;131;03583;ANAP;27/12/1983;;;N
20319;ISIDRO BARREDO;KM 10 CARRETERA A VINALES;2108;0215;3;131;03872;ANAP;01/03/1984;;;N
20321;LEOPOLDO REYES;CHIRIGOTA;2211;0110;1;658;02381;ANAP;07/06/1984;;;N
20325;EDUARDO SOLANO BAJA S/C;21;2211;0218;;131;;;;;31/12/2003;N
20328;RAMON GONZALEZ CORO;EL VALLE;2111;0215;3;131;04084;ANAP;10/09/1984;;;N
20329;SABINO PUPO;CHAMIZO;2108;0215;3;131;03872;ANAP;10/09/1984;;;N
20330;RAFAEL MORALES;ENTRONQUE DE OVAS;2108;0215;3;131;03872;ANAP;10/09/1984;;;N
20331;17 DE MAYO BAJA S/C  ;21;2211;0218;;131;;;;;31/12/2003;N
20332;14 DE JUNIO BAJA S/C 3T/03;21;2211;011000;;658;;;;;31/12/2003;N
20333;MARTIRES DE LA PALMA;LA JAGUA;2105;0215;3;131;11328;ANAP;19/06/1985;;;N
20334;MODESTO SERRANO BAJA S/C  ;21;2211;0218;;131;;;;;31/12/2003;N
20335;ROBERTO AMARAN;CARRETERA LUIS LAZO;2108;0213;4;131;03872;ANAP;27/09/1985;;;N
20336;MARTIRES DE SAN CARLOS BAJA S/C;21;2103;0218;;131;;;;;31/12/2003;N
20337;JULIO ANTONIO MELLA;TIRADO;2109;0213;4;131;03583;ANAP;30/09/1985;;;N
20342;ASALTO AL MONCADA;SUMIDERO;2103;0215;3;131;11157;ANAP;19/03/1986;;;N
20343;ERUNDINO MONTANET;PICA PICA;2103;0215;3;131;11157;ANAP;19/03/1986;;;N
20347;26 DE JULIO BAJA S/C ;21;2211;0218;;131;;;;;31/12/2003;N
20348;PEDRO RODRIGUEZ BAJA S/C  ;21;2111;0218;;131;;;;;31/12/2003;N
20353;CAPITAN TOMAS;ZONA DE BOLDAJE;2106;0215;3;131;08358;ANAP;24/10/2003;;;N
20356;CELSO AMBROSIO CRUZ CABALLERO BAJA S/C;21;2105;0218;;131;;;;;31/12/2003;N
20359;ALFREDO RODRIGUEZ CARBONELL;BATEY CENTRAL PABLO DE LA TORRIENTE BRAU;2201;0311;7;131;13006;ANAP;30/09/1988;;;N
20360;NICETO PEREZ;GUILLEN Y EL GACHO;2110;0215;3;131;03452;ANAP;18/10/1988;;;N
20361;CARLOS LORIGA BAJA S/C ;21;2109;0218;;131;;;;;31/12/2003;N
20362;AGUSTO CESAR SANDINO  BAJA S/C 2T/03  ;21;2210;0218;;131;;;;;31/12/2003;N
20363;JOSE MARTI;EL CANAL;2211;0110;1;658;02381;ANAP;29/11/1988;;;N
20365;CAMILO CIENFUEGOS BAJA S/C 3T/03 ;21;2106;011000;;658;;;;;31/12/2003;N
20367;CAMILO CIENFUEGOS;FINCA MADRAZO;2201;0110;1;658;02492;ANAP;17/05/1990;;;N
20368;CUBA SOCIALISTA;KM 4 CARRETERA A VINALES;2108;0215;3;131;03872;ANAP;12/11/1990;;;N
20370;MIGUEL BETANCOURT;EL SITIO;2105;0215;3;131;11328;ANAP;09/07/1992;;;N
20374;4TO CONGRESO DEL PARTIDO BAJA S/C 3T/03 ;21;2110;0218;;131;;;;;31/12/2003;N
20375;10 DE OCTUBRE BAJA S/C 3T/03 ;21;2110;0218;;131;;;;;31/12/2003;N
20376;BIENVENIDO RUBIDO;TRUJILLO;2110;0215;3;131;03452;ANAP;09/07/1992;;;N
20377;HERMANOS VENA;KM 1 1/2 CARRETERRA A SAN JUAN;2109;0215;3;131;03870;427;05/03/2010;;;N
20379;4TO CONGRESO;LAS PULGAS;2101;0215;3;131;03451;ANAP;20/10/1992;;;N
20380;SABINO PUPO;COPALE CARRETERA DIMAS;2102;0215;3;131;04079;ANAP;20/10/1992;;;N
20381;1ERO DE ENERO;PALMARITO;2101;0215;3;131;03451;ANAP;20/10/1992;;;N
20382;RAFAEL FERRO MACIAS;BARRIO RIO FEO ZONA SAN JUAN;2108;0215;3;131;03872;ANAP;08/10/1993;;;N
20383;JOSE M LAZO DE LA VEGA;LA VIGIA SAN DIEGO DE LOS BANOS;2106;0110;1;658;08358;6409;14/09/2009;;;N
20386;10 DE OCTUBRE;KM 2 1/2 CARRETERA A PUNTA DE CAR;2110;0215;3;131;03452;1311;16/09/2003;;;N
20387;CARLOS BALINO;ZONA PUERTA DE GOLPE;2107;0215;3;131;03871;741;29/09/1903;;;N
20388;RENATO GUITART;RETIRO;2109;0215;3;131;03870;1100;29/09/2003;;;N
20389;14 DE JUNIO;FIERRO;2211;0110;1;658;03582;ANAP;29/03/1903;;;N
20390;XI FESTIVAL;ENTRONQUE DE PILOTOS;2107;0215;3;131;03871;7988;30/01/2004;;;N
20391;PEDRO RODRIGUEZ;EL VALLE GUANE;2111;0215;3;131;04084;ANAP;09/10/1984;;;N
20392;CARLOS LORIGA;CARLOS LORIGA;2109;0215;3;131;03870;1865;28/06/2004;;;N
20393;CAMILO CIENFUEGOS;ZONA INDAYA;2104;0311;7;131;11141;ANAP;12/01/2004;;;N
20394;CELSO MARAGOTO LARA;FINCA LA ENVIDIA KM 11 CARRETERA;2108;0215;3;131;03872;3389;08/09/2005;;;N
20395;17 DE MAYO;NICETO PEREZ ARROYO SECO;2211;0214;2;131;04306;90/06;27/06/1906;;;N
20396;26 DE JULIO;COMUNIDAD NICETO PEREZ SABANILLA;2211;0214;2;131;04306;91/06;27/06/1906;;;N
