a74e80dd-23ab-4ff2-9c12-e043542b6aca;Brigada de Montaje No 2;2;2d2ff24d-a445-4c3d-8368-dd8279477d5e
f42b6e9a-8843-410f-b15e-a7236911d296;Equipo de Sala de Análisis;2;ff40cce3-e3f1-47be-a56e-c210bd0f5dfd
dfd52e23-7be7-45d8-8755-4b2ce5c023b2;Equipo de Análisis;2;14e47af0-159b-4316-892f-3864a6311760
8f542821-4d76-4df4-9815-7a5d8e01a701;Grupo Jurídico;2;3d4197a0-5a8c-46d8-8693-bca50e3fb953
7ec83f52-8ca9-4280-8722-2e32a1aea402;Brigada No 1 Montaje y Mantenimiento Calderas;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
c9b83cbe-879a-4257-8dcd-f23862571bb3;Brigada de Montaje No 1;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
2a142acf-f627-441f-92d2-37b03352a35f;Brigada Techadores No 2;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
98c354c8-a9a9-4b78-863f-2736f59bd3ab;Washington;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
53c0b527-d06f-4657-b7a8-187fec2b9352;Villegas;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
f61a2974-d5e7-434a-8e46-279c29a1beff;Brigada de Producción de Cal No 3;3;6e2913ec-5913-4a95-8a2c-fe80b39e3a8c
0368ff04-775e-4484-a67b-c81ffead03f6;Brigada de Montaje de Automatización 2;3;ee52d9b6-6d2f-4b27-af92-703b4e00fa0c
23b50cef-d081-474f-a4e0-445df1b69b9b;Dirección;3;
01936e65-77ee-4e37-bc7e-74c68795b3b0;Dirección General;3;
3d4197a0-5a8c-46d8-8693-bca50e3fb953;Dirección General;3;
62dcb084-a6ba-4dad-b56c-cdfb0e125da9;Dirección General;3;
fe79d642-2072-4089-a499-d684434e23b1;Dirección;3;
90096bf7-595d-4d64-a175-acf82ba37025;Dirección;3;
ddb2bd5c-e0d9-4679-add8-f01bb833434a;Dirección;3;
397edc5b-8abb-4abe-bdbb-6837c3a7fa53;Dirección;3;
cdf3eebb-93d5-42f5-a78e-7029f68b07b3;Dirección;3;
faa71c3a-ad69-4ea8-a92a-435f2483a44f;Dirección;3;
32d64e38-73db-42f5-b89d-b0e114c2fec4;Dirección;3;
1b168d3b-2085-4eaf-9197-720a2941e4f3;Dirección;3;
1c1f5e41-10b7-48fc-bffe-58b02a1e1811;Dirección Fábrica;3;
d8c3dd3f-f64a-428a-8f25-47146f8a5ee0;Dirección;3;
b44eda1b-d895-472c-a561-89b90af4cae7;Dirección;3;
e4b2345e-3751-4804-9a0b-59c5831d373a;Dirección General;3;
c2d44b60-7f67-4f5a-902b-497018613bae;Grupo de Planificación, Estadística y Precios;3;15fdacbf-64aa-4bac-8ac6-6a9fd7d6424b
dc0e39c2-ea9e-4425-9f29-71e0b9e04bf5;Brigada de Montaje No 3;3;2d2ff24d-a445-4c3d-8368-dd8279477d5e
8877aa8b-6902-4246-ba54-c9bfa12254a2;Dirección;3;
7bdb1eeb-c6f7-4bd0-84e0-760a43fc281c;Equipo de Inspección de la Empresa;3;3d4197a0-5a8c-46d8-8693-bca50e3fb953
256b1e89-e7c1-4dbd-a7b9-f0b3752be429;Dirección;3;
afbd963f-5935-475c-a5d6-30d77c76b112;Brigada de Pailería No. 3;3;a4696f60-01f5-493f-82fb-7b27a4147c2a
cd175374-fc87-4561-95e3-7393a1154c4d;Brigada de Pailería No 3;3;cb3edc2e-ff97-47b0-8c02-7e0a8f72b010
7937e1df-5439-49a6-a37b-b9189e6b27bf;Brigada de Montaje No 2;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
93637cc2-2dcc-4063-940f-986b2135c81e;Brigada de Montaje No 3;3;a2bb5e5c-b6d3-4d17-9669-5daaca3b5f15
